"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-05-26","89.3","1.31","6.31","Detmers, Reid",663743,672282,,"called_strike",,,,,9,"Nick Fortes flies out to right fielder Hunter Renfroe.","R","R","L","LAA","MIA","S",,,1,0,2023,"-0.21","0.51","0.76","2.07",,,,2,4,"Top",,,,,595453,,,-0.8857246768842253,-130.03842157620147,-5.4379843177507095,-2.219390101145075,27.989850494489982,-25.468161368450698,"3.28","1.59",,,,"88.6",1860,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.64",,,,,,,,30,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",138,"0","-0.027"
"SL","2023-05-26","88.9","1.38","6.19","Detmers, Reid",663743,672282,,"ball",,,,,12,"Nick Fortes flies out to right fielder Hunter Renfroe.","R","R","L","LAA","MIA","B",,,0,0,2023,"-0.21","0.58","0.96","3.38",,,,2,4,"Top",,,,,595453,,,-0.5706762502409427,-129.5665084998922,-2.07084115830658,-2.2793230070885944,27.127845434888155,-25.368966460258555,"3.26","1.56",,,,"88.4",1990,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.58",,,,,,,,30,1,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",153,"0","0.021"
"SL","2023-05-26","88.9","1.29","6.22","Detmers, Reid",516416,672282,"strikeout","swinging_strike",,,,,13,"Jean Segura strikes out swinging.","R","R","L","LAA","MIA","S",2,,1,2,2023,"-0.26","0.27","-0.08","0.76",,,,1,4,"Top",,,,,595453,,,-2.785531730480667,-129.39039438478073,-7.858838548229877,-2.383225070744784,26.789599754856237,-27.661067786594828,"3.06","1.46",,,,"88.1",2244,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.71",,,"0",1,0,0,,29,4,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",154,"0.012","-0.123"
"FF","2023-05-26","94.7","1.4","6.08","Detmers, Reid",516416,672282,,"called_strike",,,,,1,"Jean Segura strikes out swinging.","R","R","L","LAA","MIA","S",,,1,1,2023,"0.72","1.53","-0.38","2.76",,,,1,4,"Top",,,,,595453,,,-6.198686838422541,-137.56982864810746,-6.279587215751496,10.541758933460265,33.459268243267616,-11.585689949163058,"3.23","1.61",,,,"93.6",2107,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.54",,,,,,,,29,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",139,"0","-0.044"
"FF","2023-05-26","94.4","1.33","6.07","Detmers, Reid",516416,672282,,"ball",,,,,13,"Jean Segura strikes out swinging.","R","R","L","LAA","MIA","B",,,0,1,2023,"0.91","1.46","-1.22","1.67",,,,1,4,"Top",,,,,595453,,,-8.607814830178452,-136.9323907820284,-8.917539120918274,13.411366174984645,31.745110111281896,-11.933790006037357,"3.26","1.66",,,,"93.7",2088,"6.1",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.35",,,,,,,,29,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",139,"0","0.021"
"SL","2023-05-26","88.9","1.39","6.25","Detmers, Reid",516416,672282,,"called_strike",,,,,9,"Jean Segura strikes out swinging.","R","R","L","LAA","MIA","S",,,0,0,2023,"0.1","0.45","0.38","2.09",,,,1,4,"Top",,,,,595453,,,-2.6602359082525124,-129.45148428851698,-5.0261763381241025,1.682339873919936,28.584058848870086,-26.26986099676979,"3.26","1.69",,,,"88.2",2046,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.58",,,,,,,,29,1,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",140,"0","-0.027"
"FF","2023-05-26","93.1","1.33","6.08","Detmers, Reid",493329,672282,"field_out","hit_into_play",,,,,3,"Yuli Gurriel flies out to center fielder Mike Trout.","R","R","L","LAA","MIA","X",8,"fly_ball",1,0,2023,"0.68","1.37","0.49","3.34",,,,0,4,"Top",107.64,59.19,,,595453,,,-3.6618484392104165,-135.5396684576939,-4.241270285516043,9.25076650399221,30.68698753290166,-14.606148424712043,"3.37","1.62",348,"94.7",31,"92.5",2078,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.5",0.186,0.314,"0",1,0,0,5,28,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",134,"0.017","-0.273"
"CU","2023-05-26","74.1","1.47","6.31","Detmers, Reid",493329,672282,,"ball",,,,,12,"Yuli Gurriel flies out to center fielder Mike Trout.","R","R","L","LAA","MIA","B",,,0,0,2023,"-1","-1.24","1.96","3.54",,,,0,4,"Top",,,,,595453,,,2.6940540367748937,-107.66138208449924,3.8222433242846705,-8.243112361799875,21.447821917239736,-42.75273400712685,"3.54","1.74",,,,"72.6",2442,"5.6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.95",,,,,,,,28,1,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",306,"0","0.039"
"FF","2023-05-26","94.4","1.38","6.03","Detmers, Reid",493329,672282,"caught_stealing_2b","ball",,,,,2,"Luis Arraez caught stealing 2nd base, catcher Chad Wallach to second baseman Luis Rengifo.","R","R","L","LAA","MIA","B",2,,2,0,2023,"0.84","1.4","-0.02","3.74",,,650333,2,3,"Top",,,,,595453,,,-5.443550248414363,-137.37019221582642,-3.3481963602412885,11.82397074127202,32.75365950596704,-13.934969348056367,"3.63","1.8",,,,"93.3",2011,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.66",,,"0",0,0,0,,24,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",137,"0.018","-0.302"
"SL","2023-05-26","87.6","1.15","6.29","Detmers, Reid",493329,672282,,"ball",,,,,13,"Luis Arraez caught stealing 2nd base, catcher Chad Wallach to second baseman Luis Rengifo.","R","R","L","LAA","MIA","B",,,1,0,2023,"0","0.23","-0.38","0.87",,,650333,2,3,"Top",,,,,595453,,,-3.665044479918676,-127.27358631213116,-7.198500218825908,0.9122816866404061,32.332928572263576,-28.194079865874258,"3.5","1.75",,,,"86.1",2108,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.56",,,,,,,,24,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",138,"0","0.032"
"FF","2023-05-26","93.6","1.27","6.13","Detmers, Reid",493329,672282,,"ball",,,,,3,"Luis Arraez caught stealing 2nd base, catcher Chad Wallach to second baseman Luis Rengifo.","R","R","L","LAA","MIA","B",,,0,0,2023,"1.11","1.35","0.29","3.68",,,650333,2,3,"Top",,,,,595453,,,-4.918654750260994,-136.17988742649527,-3.4875283353456137,14.893565442512603,30.96875158978153,-14.893894233018653,"3.65","1.75",,,,"92.8",2028,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.61",,,,,,,,24,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",142,"0","0.026"
"SL","2023-05-26","83.9","1.26","6.33","Detmers, Reid",650559,672282,"strikeout","called_strike",,,,,2,"Bryan De La Cruz called out on strikes.","R","R","L","LAA","MIA","S",2,,0,2,2023,"-0.04","-0.4","-0.17","3.51",,,650333,1,3,"Top",,,,,595453,,,-3.188513091529134,-122.21685457640343,0.6656855519129496,0.2015155029222722,24.625520666348823,-36.540857933138575,"3.42","1.73",,,,"83.1",2317,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.73",,,"0",1,0,0,,23,3,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",317,"0.021","-0.196"
"SL","2023-05-26","86.2","1.27","6.3","Detmers, Reid",650559,672282,,"swinging_strike",,,,,13,"Bryan De La Cruz called out on strikes.","R","R","L","LAA","MIA","S",,,0,1,2023,"-0.08","-0.18","-0.3","1.16",,,650333,1,3,"Top",,,,,595453,,,-3.566006728615587,-125.34744726528639,-5.537204780864041,-0.014512535992028255,27.23718594565036,-33.03585673166115,"3.41","1.67",,,,"85.2",2078,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.65",,,,,,,,23,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",21,"0","-0.06"
"SL","2023-05-26","87.9","1.28","6.31","Detmers, Reid",650559,672282,,"called_strike",,,,,2,"Bryan De La Cruz called out on strikes.","R","R","L","LAA","MIA","S",,,0,0,2023,"-0.22","0.22","0.15","3.14",,,650333,1,3,"Top",,,,,595453,,,-2.2408456207813807,-127.92108876873473,-1.9542059118023667,-1.9115218836075254,30.04809497339265,-29.553004265419865,"3.68","1.8",,,,"86.6",2108,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.7",,,,,,,,23,1,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",167,"0","-0.057"
"SL","2023-05-26","87.3","1.16","6.24","Detmers, Reid",643265,672282,"strikeout","swinging_strike",,,,,7,"Garrett Cooper strikes out swinging.","R","R","L","LAA","MIA","S",2,,1,2,2023,"-0.12","0.04","-0.57","1.63",,,650333,0,3,"Top",,,,,595453,,,-3.8728520670113045,-126.99173151885614,-4.916040247213216,-0.401079204563329,29.28412997867909,-30.84734043818808,"3.52","1.75",,,,"86.2",2103,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.6",,,"0",1,0,0,,22,4,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",233,"0.026","-0.255"
"FF","2023-05-26","93.6","1.51","6.02","Detmers, Reid",643265,672282,,"ball",,,,,12,"Garrett Cooper strikes out swinging.","R","R","L","LAA","MIA","B",,,0,2,2023,"1.12","1.24","0.23","4.53",,,650333,0,3,"Top",,,,,595453,,,-5.722059481020663,-136.22878192734157,-0.8672553501732493,15.210577546132585,27.793239324336362,-16.623097908080727,"3.83","1.93",,,,"93.4",2080,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.52",,,,,,,,22,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",136,"0","0.008"
"FF","2023-05-26","92.9","1.43","5.97","Detmers, Reid",643265,672282,,"foul",,,,,1,"Garrett Cooper strikes out swinging.","R","R","L","LAA","MIA","S",,,0,1,2023,"0.93","1.32","-0.29","3.1",,,650333,0,3,"Top",,,,,595453,,,-6.4036106829701005,-135.11425785713598,-4.443052673437862,12.734541975927389,29.585863884395554,-15.191266971872102,"3.52","1.75",197,"84.3",61,"92.5",2018,"6.1",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.4",,,,,,,,22,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",136,"0","-0.055"
"CU","2023-05-26","75.2","1.62","6.15","Detmers, Reid",643265,672282,,"called_strike",,,,,9,"Garrett Cooper strikes out swinging.","R","R","L","LAA","MIA","S",,,0,0,2023,"-0.88","-1.3","0.58","1.94",,,650333,0,3,"Top",,,,,595453,,,-0.5887019221838845,-109.33010781896762,0.8531043682738622,-6.832618451927477,23.086065066251802,-42.877145072302824,"3.75","1.88",,,,"73.7",2499,"5.7",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.83",,,,,,,,22,1,"Curveball",0,2,2,0,2,0,2,0,"Standard","Standard",318,"0","-0.051"
"FF","2023-05-26","93.6","1.57","5.96","Detmers, Reid",650333,672282,"single","hit_into_play",,,,,6,"Luis Arraez singles on a line drive to left fielder Taylor Ward.","R","L","L","LAA","MIA","X",7,"line_drive",0,0,2023,"1.29","1.18","0.77","2.06",,,,0,3,"Top",88.7,90.92,,,595453,,,-4.874849810503528,-136.03517054315196,-6.83800518468682,17.06592729605476,31.737894125580606,-16.1751114796012,"3.17","1.54",215,"88",16,"92.6",1923,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.57",0.954,0.913,"0.9",1,1,0,4,21,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",136,"-0.027","0.393"
"CH","2023-05-26","85.1","1.47","6.14","Detmers, Reid",624585,672282,"home_run","hit_into_play",,,,,6,"Jorge Soler homers (16) on a fly ball to center field.","R","R","L","LAA","MIA","X",,"fly_ball",1,0,2023,"1.15","0.84","0.3","2.53",,,,0,3,"Top",123.78,27.02,,,595453,,,-5.005993638215447,-123.8408337477222,-3.8276803031453666,12.807671241990679,24.247878742288083,-22.994143830383088,"3.5","1.7",425,"108",27,"84.4",1517,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.72",0.983,1.978,"2",1,0,3,6,20,2,"Changeup",0,1,1,0,2,0,2,0,"Strategic","Standard",126,"-0.104","0.961"
"FF","2023-05-26","93.3","1.31","6.2","Detmers, Reid",624585,672282,,"ball",,,,,12,"Jorge Soler homers (16) on a fly ball to center field.","R","R","L","LAA","MIA","B",,,0,0,2023,"0.67","1.47","0.35","4.22",,,,0,3,"Top",,,,,595453,,,-3.9321726606839578,-135.8617116285678,-2.5426370578400306,9.227831499270243,30.52530858335524,-13.638418284991188,"3.7","1.88",,,,"92.5",2016,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.66",,,,,,,,20,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard",143,"0","0.039"
"SL","2023-05-26","87.2","1.19","6.32","Detmers, Reid",542932,672282,"field_out","hit_into_play",,,,,5,"Jon Berti lines out to center fielder Mike Trout.","R","R","L","LAA","MIA","X",8,"line_drive",0,2,2023,"0.02","-0.18","0.08","2.61",493329,663743,641505,2,2,"Top",131.71,70.89,,,595453,,,-2.6757126824273,-126.91595304245642,-2.287923723088353,0.7992045558550013,29.412348191312066,-33.84952407731699,"3.29","1.56",319,"96.5",18,"85.7",2211,"5.6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.88",0.443,0.487,"0",1,0,0,4,13,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",281,"0.067","-0.524"
"FF","2023-05-26","94.7","1.32","6.07","Detmers, Reid",542932,672282,,"foul",,,,,2,"Jon Berti lines out to center fielder Mike Trout.","R","R","L","LAA","MIA","S",,,0,1,2023,"0.93","1.35","0.23","2.95",493329,663743,641505,2,2,"Top",,,,,595453,,,-4.918362218468051,-137.79695190937215,-5.45365143463744,12.977485885339627,31.46199547706802,-13.95103387061764,"3.29","1.56",210,"74.7",23,"94.3",2133,"6.1",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.39",,,,,,,,13,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",141,"0","-0.162"
"SL","2023-05-26","90.6","1.36","6.2","Detmers, Reid",542932,672282,,"called_strike",,,,,13,"Jon Berti lines out to center fielder Mike Trout.","R","R","L","LAA","MIA","S",,,0,0,2023,"0.2","0.48","-0.28","1.48",493329,663743,641505,2,2,"Top",,,,,595453,,,-4.4786941019584505,-131.8889171159796,-6.876594849117122,3.2302411543025076,26.375437185847538,-25.411335133953816,"3.6","1.73",,,,"90.2",1877,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.59",,,,,,,,13,1,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",126,"0","-0.126"
"SL","2023-05-26","91.4","1.19","6.26","Detmers, Reid",641505,672282,"walk","ball",,,,,13,"Jonathan Davis walks.   Nick Fortes to 2nd.","R","R","L","LAA","MIA","B",,,3,1,2023,"0.02","0.51","-1.35","1.25",493329,,663743,2,2,"Top",,,,,595453,,,-6.395351566109729,-132.79088658093045,-7.78069702320094,1.5296470404674862,27.81561308070456,-24.7124607677104,"3.52","1.67",,,,"90.8",1900,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.52",,,"0.7",1,0,0,,12,5,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",134,"-0.022","0.121"
"FF","2023-05-26","95.8","1.22","6.16","Detmers, Reid",641505,672282,,"ball",,,,,11,"Jonathan Davis walks.   Nick Fortes to 2nd.","R","R","L","LAA","MIA","B",,,2,1,2023,"0.9","1.42","-1.38","3.15",493329,,663743,2,2,"Top",,,,,595453,,,-8.835682502232483,-139.2355470106616,-5.503978122938815,13.632668752553553,30.764903410454767,-12.665145202333584,"3.47","1.67",,,,"95.3",2160,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.47",,,,,,,,12,4,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",144,"0","0.127"
"SL","2023-05-26","90.3","1.22","6.32","Detmers, Reid",641505,672282,,"swinging_strike",,,,,8,"Jonathan Davis walks.   Nick Fortes to 2nd.","R","R","L","LAA","MIA","S",,,2,0,2023,"0.06","0.27","0.06","1.51",493329,,663743,2,2,"Top",,,,,595453,,,-2.9998958462348,-131.52527022692212,-6.623867028655747,1.329328005731604,26.15010355485492,-27.861991649488118,"3.26","1.53",,,,"90",2005,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.57",,,,,,,,12,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",149,"0","-0.137"
"FF","2023-05-26","95.1","1.26","6.15","Detmers, Reid",641505,672282,,"ball",,,,,1,"Jonathan Davis walks.   Nick Fortes to 2nd.","R","R","L","LAA","MIA","B",,,1,0,2023,"0.94","1.43","-0.44","3.43",493329,,663743,2,2,"Top",,,,,595453,,,-6.545795207556112,-138.36665029119416,-4.672052111846147,13.564164040974545,31.028428949878982,-12.974236981337596,"3.52","1.73",,,,"94.8",2077,"6.1",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.38",,,,,,,,12,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",145,"0","0.114"
"FF","2023-05-26","94.8","1.24","6.07","Detmers, Reid",641505,672282,,"ball",,,,,13,"Jonathan Davis walks.   Nick Fortes to 2nd.","R","R","L","LAA","MIA","B",,,0,0,2023,"0.76","1.42","-1.62","2.2",493329,,663743,2,2,"Top",,,,,595453,,,-9.131105372373183,-137.6456624486024,-7.592980861655497,11.695389684664852,29.99435983662642,-12.534959920884505,"3.57","1.78",,,,"94.4",1978,"6.1",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.35",,,,,,,,12,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",141,"0","0.07"
"SL","2023-05-26","87.3","1.31","6.34","Detmers, Reid",663743,672282,"force_out","hit_into_play",,,,,9,"Nick Fortes grounds into a force out, second baseman Luis Rengifo to shortstop Zach Neto.   Yuli Gurriel to 3rd.    Jean Segura out at 2nd.    Nick Fortes to 1st.","R","R","L","LAA","MIA","X",4,"ground_ball",0,1,2023,"0.1","0.07","0.46","1.47",,493329,516416,1,2,"Top",149.97,153.6,,,595453,,,-2.20249734511688,-126.88117308040904,-5.52897316809541,1.561428216138208,30.955840256452426,-30.34092766952087,"3.08","1.47",94,"74.6",7,"85.9",2136,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.63",0.263,0.247,"0",1,0,0,2,11,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",324,"0.035","-0.527"
"SL","2023-05-26","90","1.33","6.26","Detmers, Reid",663743,672282,,"called_strike",,,,,7,"Nick Fortes grounds into a force out, second baseman Luis Rengifo to shortstop Zach Neto.   Yuli Gurriel to 3rd.    Jean Segura out at 2nd.    Nick Fortes to 1st.","R","R","L","LAA","MIA","S",,,0,0,2023,"0","0.59","-0.61","1.66",,493329,516416,1,2,"Top",,,,,595453,,,-4.7825475559909725,-130.85004648860672,-6.647126652816802,1.0409091849021876,27.378517797611803,-24.1556386094626,"3.28","1.59",,,,"89.4",1920,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.58",,,,,,,,11,1,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",144,"0","-0.091"
"SL","2023-05-26","90.7","1.17","6.37","Detmers, Reid",516416,672282,"single","hit_into_play",,,,,4,"Jean Segura singles on a fly ball to center fielder Mike Trout.   Bryan De La Cruz scores.    Yuli Gurriel to 2nd.","R","R","L","LAA","MIA","X",8,"fly_ball",1,2,2023,"0.07","0.5","-0.5","2.33",,650559,493329,1,2,"Top",113.2,104.95,,,595453,,,-4.301287949072639,-132.07403541456384,-5.247021973477784,1.626791439315016,26.170734183095664,-25.444504050791263,"3.06","1.46",218,"65",33,"90.4",2006,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.59",0.789,0.715,"0.9",1,1,0,4,10,4,"Slider",0,0,0,0,1,0,1,0,"Standard","Standard",140,"-0.103","1.046"
"SL","2023-05-26","91.2","1.25","6.26","Detmers, Reid",516416,672282,,"swinging_strike_blocked",,,,,13,"Jean Segura singles on a fly ball to center fielder Mike Trout.   Bryan De La Cruz scores.    Yuli Gurriel to 2nd.","R","R","L","LAA","MIA","S",,,1,1,2023,"-0.18","0.71","-1.26","1.3",,650559,493329,1,2,"Top",,,,,595453,,,-5.880194055897619,-132.56959068615706,-8.024055219270046,-0.8504349974521573,28.99911902864035,-22.281579884815716,"3.06","1.46",,,,"90.6",2154,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.46",,,,,,,,10,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0","-0.109"
"SL","2023-05-26","91","1.16","6.27","Detmers, Reid",516416,672282,,"swinging_strike",,,,,8,"Jean Segura singles on a fly ball to center fielder Mike Trout.   Bryan De La Cruz scores.    Yuli Gurriel to 2nd.","R","R","L","LAA","MIA","S",,,1,0,2023,"0.09","0.71","-0.11","1.36",,650559,493329,1,2,"Top",,,,,595453,,,-3.3407072537441604,-132.2985441049635,-7.834364762638803,1.7724869156882423,30.662641069148243,-22.337015842036312,"3.06","1.46",,,,"90.1",1998,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.55",,,,,,,,10,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",143,"0","-0.115"
"CU","2023-05-26","76.2","1.39","6.21","Detmers, Reid",516416,672282,,"ball",,,,,13,"Jean Segura singles on a fly ball to center fielder Mike Trout.   Bryan De La Cruz scores.    Yuli Gurriel to 2nd.","R","R","L","LAA","MIA","B",,,0,0,2023,"-0.79","-1.09","-1.23","2.04",,650559,493329,1,2,"Top",,,,,595453,,,-4.019823746152166,-110.72749583214238,0.4243433845246487,-5.512042215013488,24.582224383258776,-41.31721789179873,"3.08","1.54",,,,"74.4",2502,"5.6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.88",,,,,,,,10,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",320,"0","0.109"
"SL","2023-05-26","91","1.15","6.32","Detmers, Reid",493329,672282,"single","hit_into_play",,,,,6,"Yuli Gurriel singles on a sharp line drive to left fielder Taylor Ward.   Bryan De La Cruz to 2nd.","R","R","L","LAA","MIA","X",7,"line_drive",2,2,2023,"0.04","0.54","0.51","2.54",,,650559,1,2,"Top",93.64,97.88,,,595453,,,-1.6742772225170697,-132.50228224363573,-4.700479470494813,0.853136426992085,28.33581095134357,-25.060928441235422,"3.37","1.62",271,"105.3",12,"90.1",1921,"5.7",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.78",0.917,0.93,"0.9",1,1,0,4,9,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",157,"-0.037","0.542"
"FF","2023-05-26","95.5","1.59","5.99","Detmers, Reid",493329,672282,,"foul",,,,,12,"Yuli Gurriel singles on a sharp line drive to left fielder Taylor Ward.   Bryan De La Cruz to 2nd.","R","R","L","LAA","MIA","S",,,2,1,2023,"1.02","1.54","0.31","3.71",,,650559,1,2,"Top",,,,,595453,,,-5.6196309645180555,-138.98622045514117,-3.813723152693331,14.459303904657732,31.60423530706054,-11.580576945081159,"3.37","1.62",252,"74.7",43,"95",2140,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.45",,,,,,,,9,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","-0.072"
"SL","2023-05-26","89.9","1.27","6.3","Detmers, Reid",493329,672282,,"foul",,,,,5,"Yuli Gurriel singles on a sharp line drive to left fielder Taylor Ward.   Bryan De La Cruz to 2nd.","R","R","L","LAA","MIA","S",,,2,0,2023,"0.11","0.49","0.04","2.27",,,650559,1,2,"Top",,,,,595453,,,-3.264515328265314,-130.8839011007835,-5.034329980983645,1.929084465212,27.61050431244366,-25.65577405606911,"3.37","1.62",91,"70.8",79,"89.2",2050,"5.8",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.68",,,,,,,,9,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","-0.084"
"FF","2023-05-26","95.2","1.38","6.06","Detmers, Reid",493329,672282,,"ball",,,,,11,"Yuli Gurriel singles on a sharp line drive to left fielder Taylor Ward.   Bryan De La Cruz to 2nd.","R","R","L","LAA","MIA","B",,,1,0,2023,"0.75","1.54","-0.86","3.03",,,650559,1,2,"Top",,,,,595453,,,-7.564367801138044,-138.29372206260481,-5.67631805063481,11.37963041083202,34.21340374742277,-11.338756186453896,"3.64","1.81",,,,"94.6",2076,"6.3",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.2",,,,,,,,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0.067"
"FF","2023-05-26","94.9","1.4","6.14","Detmers, Reid",493329,672282,,"ball",,,,,12,"Yuli Gurriel singles on a sharp line drive to left fielder Taylor Ward.   Bryan De La Cruz to 2nd.","R","R","L","LAA","MIA","B",,,0,0,2023,"0.85","1.47","0.61","3.75",,,650559,1,2,"Top",,,,,595453,,,-3.9292509129740365,-138.12251146444675,-3.7781104396408898,11.731808977531266,34.16694991667217,-12.859912259145771,"3.61","1.76",,,,"93.9",2027,"5.9",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.58",,,,,,,,9,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0","0.047"
"FF","2023-05-26","95.5","1.49","6.11","Detmers, Reid",650559,672282,"single","hit_into_play",,,,,2,"Bryan De La Cruz singles on a sharp line drive to center fielder Mike Trout.","R","R","L","LAA","MIA","X",8,"line_drive",2,1,2023,"0.71","1.35","-0.05","3.17",,,,1,2,"Top",158.77,72.85,,,595453,,,-5.635072281620151,-138.8314392712343,-5.057597334514147,10.565348696835148,35.49528171762326,-13.83706416741146,"3.41","1.67",324,"105.5",14,"94.3",2109,"6",718015,672282,595453,592273,650859,570482,687263,621493,545361,592669,"54.52",0.72,0.769,"0.9",1,1,0,5,8,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",143,"-0.026","0.242"
