"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"ST","2023-04-05","83.3","-2.18","5.66","Ohtani, Shohei",677594,660271,,"called_strike",,,,,5,"Julio Rodriguez walks.","R","R","R","SEA","LAA","S",,,1,0,2023,"1.13","0.5","0.05","2.29",,,,0,1,"Bot",,,,,681351,,,2.937710849804288,-121.3286715575476,-2.311777491957203,10.590379320156654,22.996211933364997,-26.972571362072305,"3.21","1.47",,,,"84",2385,"6.6",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.86",,,,,,,,6,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",64,"0","-0.046"
"SI","2023-04-05","95.4","-1.97","5.6","Ohtani, Shohei",677594,660271,,"ball",,,,,14,"Julio Rodriguez walks.","R","R","R","SEA","LAA","B",,,0,0,2023,"-1.2","0.61","0.29","0.78",,,,0,1,"Bot",,,,,681351,,,8.73798019603445,-138.62297086789218,-8.552501036873688,-17.34618745504243,27.741895746303598,-22.67135227289969,"3.23","1.5",,,,"96.7",1985,"6.8",718691,660271,681351,571875,592273,570482,650859,621493,545361,592669,"53.65",,,,,,,,6,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0","0.039"
"ST","2023-03-30","83.2","-2.53","5.39","Ohtani, Shohei",542583,660271,"strikeout","swinging_strike",,,,,9,"Jesus Aguilar strikes out swinging.","R","R","R","OAK","LAA","S",2,,1,2,2023,"1.79","0.38","0.72","2.32",,,649557,2,6,"Bot",,,,,681351,,,3.975568079180088,-121.00242011770541,-1.256790584864064,16.510097047111525,26.710850698885352,-28.458873268860124,"3.6","1.78",,,,"83.3",2551,"6.7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.82",,,"0",1,0,0,,46,6,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",71,"-0.042","-0.176"
"FS","2023-03-30","88.8","-1.74","6.15","Ohtani, Shohei",542583,660271,,"foul",,,,,11,"Jesus Aguilar strikes out swinging.","R","R","R","OAK","LAA","S",,,1,2,2023,"-0.44","1.09","-1.37","3.42",,,649557,2,6,"Bot",,,,,681351,,,1.852290391806505,-129.27956244267256,-2.9209264516981746,-5.332571419581962,27.281159843345524,-19.596798275990526,"3.6","1.78",319,"92.4",40,"89.8",798,"6.9",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.61",,,,,,,,46,5,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",240,"0","0"
"FF","2023-03-30","98.6","-2.09","5.81","Ohtani, Shohei",542583,660271,,"foul",,,,,12,"Jesus Aguilar strikes out swinging.","R","R","R","OAK","LAA","S",,,1,2,2023,"-0.3","1.42","1.03","2.77",,,649557,2,6,"Bot",,,,,681351,,,9.294224668607342,-143.26490207586298,-6.150984114535683,-6.3599139779705265,33.686262585132134,-11.40090882523357,"3.6","1.78",207,"74.1",27,"99.7",2230,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.5",,,,,,,,46,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",213,"0","0"
"FS","2023-03-30","89.8","-1.67","6.17","Ohtani, Shohei",542583,660271,,"blocked_ball",,,,,14,"Jesus Aguilar strikes out swinging.","R","R","R","OAK","LAA","B",,,0,2,2023,"-0.37","0.84","1.21","0.42",,,649557,2,6,"Bot",,,,,681351,,,7.975135146880776,-130.2311841613342,-10.054444055300639,-5.876471384603752,28.004125025778713,-20.6276462112607,"3.6","1.78",,,,"90.5",1085,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.54",,,,,,,,46,3,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",239,"0","0.008"
"FS","2023-03-30","88.3","-1.97","5.97","Ohtani, Shohei",542583,660271,,"called_strike",,,,,1,"Jesus Aguilar strikes out swinging.","R","R","R","OAK","LAA","S",,,0,1,2023,"-0.14","0.85","-0.71","3.11",,,649557,2,6,"Bot",,,,,681351,,,3.392944982719878,-128.61183897473654,-2.683470402346221,-2.232693955344203,26.287676647478694,-22.397484221272222,"3.65","1.78",,,,"89.4",1242,"6.9",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.61",,,,,,,,46,2,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",230,"0","-0.038"
"ST","2023-03-30","81.7","-2.42","5.63","Ohtani, Shohei",542583,660271,,"called_strike",,,,,2,"Jesus Aguilar strikes out swinging.","R","R","R","OAK","LAA","S",,,0,0,2023,"1.6","0.25","-0.26","3.12",,,649557,2,6,"Bot",,,,,681351,,,1.787380420139979,-119.04076997084341,0.4587416871460652,14.909269703754447,22.913097316590388,-30.11057274518707,"3.6","1.78",,,,"82.6",2401,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.68",,,,,,,,46,1,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",64,"0","-0.036"
"ST","2023-03-30","83.7","-2.52","5.51","Ohtani, Shohei",664913,660271,"field_out","hit_into_play",,,,,2,"Seth Brown pops out to third baseman Anthony Rendon.","R","L","R","OAK","LAA","X",5,"popup",1,0,2023,"1.62","0.63","-0.04","2.98",,,649557,1,6,"Bot",115.68,185.72,,,681351,,,2.5543624601463577,-121.860413843525,-0.6167217244249168,15.559569242826921,25.52869362819419,-26.06130216642224,"3.51","1.72",65,"80.7",76,"84.4",2434,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.66",0.006,0.005,"0",1,0,0,3,45,2,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",84,"-0.05","-0.361"
"FF","2023-03-30","98.3","-2.38","5.59","Ohtani, Shohei",664913,660271,,"ball",,,,,13,"Seth Brown pops out to third baseman Anthony Rendon.","R","L","R","OAK","LAA","B",,,0,0,2023,"-0.6","1.33","-0.34","1.1",,,649557,1,6,"Bot",,,,,681351,,,6.995447619419123,-142.7215228264988,-9.90139843068501,-9.711899823783487,30.87811991760205,-11.940220942461844,"3.65","1.83",,,,"99.8",2157,"7.1",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.41",,,,,,,,45,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0","0.047"
"FF","2023-03-30","94.1","-2.23","5.68","Ohtani, Shohei",649557,660271,"walk","ball",,,,,14,"Aledmys Diaz walks.","R","R","R","OAK","LAA","B",,,3,1,2023,"-0.14","1.18","1.73","1.9",,,,1,6,"Bot",,,,,681351,,,10.682759426868113,-136.6686700359678,-6.782716533161952,-3.939412044837492,28.11376670125329,-16.04061668374102,"3.65","1.69",,,,"95.1",2305,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.66",,,"0.7",1,0,0,,44,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",212,"0.045","0.167"
"FF","2023-03-30","93.1","-2.17","5.79","Ohtani, Shohei",649557,660271,,"called_strike",,,,,8,"Aledmys Diaz walks.","R","R","R","OAK","LAA","S",,,3,0,2023,"-0.67","1.26","-0.24","2.02",,,,1,6,"Bot",,,,,681351,,,6.490943943087203,-135.3820194853767,-6.785359786042146,-9.543242413540325,26.785349780525294,-15.395398726696552,"3.54","1.63",,,,"94.5",2138,"6.9",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.59",,,,,,,,44,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0","-0.049"
"FF","2023-03-30","95","-2.37","5.64","Ohtani, Shohei",649557,660271,,"ball",,,,,14,"Aledmys Diaz walks.","R","R","R","OAK","LAA","B",,,2,0,2023,"-0.48","1.33","0.73","1.44",,,,1,6,"Bot",,,,,681351,,,9.296037034422737,-137.90654416078414,-8.434676717279856,-8.069091855889429,27.90474996446545,-13.497489425519998,"3.62","1.69",,,,"96.4",2186,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.46",,,,,,,,44,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",211,"0","0.083"
"FF","2023-03-30","96.5","-2.19","5.67","Ohtani, Shohei",649557,660271,,"ball",,,,,14,"Aledmys Diaz walks.","R","R","R","OAK","LAA","B",,,1,0,2023,"-0.51","1.42","0.92","1.97",,,,1,6,"Bot",,,,,681351,,,9.567189039237212,-140.18399081539306,-7.615148854903758,-8.85899697595449,30.30185351314312,-11.820559628275465,"3.65","1.72",,,,"97.8",2269,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.49",,,,,,,,44,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",217,"0","0.046"
"FF","2023-03-30","96.2","-2.13","5.85","Ohtani, Shohei",649557,660271,,"ball",,,,,14,"Aledmys Diaz walks.","R","R","R","OAK","LAA","B",,,0,0,2023,"-0.43","1.28","0.69","1.27",,,,1,6,"Bot",,,,,681351,,,8.540240168347504,-139.60832879751447,-9.555079849972575,-7.467560429808709,29.433696599067463,-13.486251913581444,"3.65","1.75",,,,"97.3",2141,"6.9",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.56",,,,,,,,44,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","0.028"
"FS","2023-03-30","89.1","-1.96","5.97","Ohtani, Shohei",668843,660271,"strikeout","swinging_strike",,,,,7,"Conner Capel strikes out swinging.","R","L","R","OAK","LAA","S",2,,1,2,2023,"-0.32","-0.2","-0.61","1.74",,,,0,6,"Bot",,,,,681351,,,4.0730318111815755,-129.69693333426392,-4.016130446141617,-4.441120560696324,25.75584277541829,-33.84348587036416,"3.36","1.66",,,,"90.7",988,"7.1",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.39",,,"0",1,0,0,,43,4,"Split-Finger",0,1,0,1,1,0,0,1,"Strategic","Standard",238,"-0.04","-0.174"
"ST","2023-03-30","84.4","-2.48","5.58","Ohtani, Shohei",668843,660271,,"foul",,,,,9,"Conner Capel strikes out swinging.","R","L","R","OAK","LAA","S",,,1,1,2023,"1.44","0.62","0.45","1.79",,,,0,6,"Bot",,,,,681351,,,3.9836552088766193,-122.8325534611467,-3.686073736653245,13.696001308281154,25.94703779021532,-25.324862293286575,"3.36","1.66",1,"32.8",-57,"85",2364,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.69",,,,,,,,43,3,"Sweeper",0,1,0,1,1,0,0,1,"Strategic","Standard",66,"0","-0.053"
"FS","2023-03-30","85.2","-1.8","6.16","Ohtani, Shohei",668843,660271,,"ball",,,,,11,"Conner Capel strikes out swinging.","R","L","R","OAK","LAA","B",,,0,1,2023,"-0.35","0.1","-0.84","3.28",,,,0,6,"Bot",,,,,681351,,,3.0204901801161474,-124.12855372561525,-0.6788807401567717,-4.2478682664796334,24.576390412980317,-31.175000027276926,"3.4","1.58",,,,"86.3",1138,"6.9",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.59",,,,,,,,43,2,"Split-Finger",0,1,0,1,1,0,0,1,"Strategic","Standard",239,"0","0.03"
"ST","2023-03-30","82.5","-2.33","5.65","Ohtani, Shohei",668843,660271,,"called_strike",,,,,4,"Conner Capel strikes out swinging.","R","L","R","OAK","LAA","S",,,0,0,2023,"1.14","0.78","-0.29","2.5",,,,0,6,"Bot",,,,,681351,,,2.451272146833942,-120.24760107731385,-2.2073716485545924,10.556338761832444,22.998788611345223,-24.410238270046072,"3.36","1.58",,,,"83.3",2261,"6.7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.81",,,,,,,,43,1,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",76,"0","-0.037"
"FS","2023-03-30","89.4","-1.93","6","Ohtani, Shohei",643393,660271,"strikeout","swinging_strike_blocked",,,,,14,"Tony Kemp strikes out swinging.","R","L","R","OAK","LAA","S",2,,0,2,2023,"-0.83","0.23","0.28","0.67",,,669127,2,5,"Bot",,,,,681351,,,7.294497534037496,-129.96895432146195,-7.7649182653478155,-10.805522549138058,24.113809003160803,-28.256377842479644,"3.27","1.52",,,,"91.1",1343,"7.1",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.4",,,"0",1,0,0,,38,3,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",242,"-0.036","-0.168"
"ST","2023-03-30","82.7","-2.63","5.48","Ohtani, Shohei",643393,660271,,"foul",,,,,9,"Tony Kemp strikes out swinging.","R","L","R","OAK","LAA","S",,,0,1,2023,"1.84","0.37","0.53","1.91",,,669127,2,5,"Bot",,,,,681351,,,3.651845111741212,-120.33397835308769,-2.282037878817855,16.884721591607118,26.55946104254801,-28.361902689042424,"3.27","1.52",5,"80.1",-23,"83.1",2607,"6.9",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.61",,,,,,,,38,2,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",65,"0","-0.038"
"ST","2023-03-30","84.5","-2.48","5.6","Ohtani, Shohei",643393,660271,,"called_strike",,,,,5,"Tony Kemp strikes out swinging.","R","L","R","OAK","LAA","S",,,0,0,2023,"1.73","0.46","0.22","2.18",,,669127,2,5,"Bot",,,,,681351,,,2.872071620308382,-123.00097706576146,-2.4969561306576233,16.798910652312927,26.840686367488335,-27.239847453797434,"3.42","1.58",,,,"85",2507,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.67",,,,,,,,38,1,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",73,"0","-0.036"
"ST","2023-03-30","82.8","-2.6","5.4","Ohtani, Shohei",665923,660271,"field_out","hit_into_play",,,,,9,"Esteury Ruiz flies out to center fielder Mike Trout.","R","R","R","OAK","LAA","X",8,"fly_ball",2,2,2023,"1.81","0.42","0.48","1.94",,,669127,1,5,"Bot",110.85,73.11,,,681351,,,3.5170476753222024,-120.59156282653389,-2.204201656887687,16.838524806640894,25.647554419097318,-27.84874627017537,"3.07","1.47",315,"91.8",39,"83.1",2580,"6.6",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.85",0.023,0.027,"0",1,0,0,3,37,5,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",69,"-0.043","-0.272"
"ST","2023-03-30","82.6","-2.65","5.49","Ohtani, Shohei",665923,660271,,"ball",,,,,11,"Esteury Ruiz flies out to center fielder Mike Trout.","R","R","R","OAK","LAA","B",,,1,2,2023,"1.86","0.18","-1","3.73",,,669127,1,5,"Bot",,,,,681351,,,0.11270267203773515,-120.15989876433294,2.234987275505914,17.81987319854388,26.100934094199676,-31.184740312469852,"3.07","1.32",,,,"82.5",2527,"6.5",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"54",,,,,,,,37,4,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",68,"0","0.05"
"ST","2023-03-30","81.9","-2.4","5.6","Ohtani, Shohei",665923,660271,,"swinging_strike",,,,,9,"Esteury Ruiz flies out to center fielder Mike Trout.","R","R","R","OAK","LAA","S",,,1,1,2023,"2.02","0.03","0.51","1.68",,,669127,1,5,"Bot",,,,,681351,,,2.6716109652077487,-119.12286928992219,-2.2506328015149473,18.420958256944584,26.266954391229643,-31.671503205098826,"3.07","1.47",,,,"82.1",2470,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.71",,,,,,,,37,3,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",64,"0","-0.063"
"ST","2023-03-30","81.9","-2.52","5.63","Ohtani, Shohei",665923,660271,,"called_strike",,,,,1,"Esteury Ruiz flies out to center fielder Mike Trout.","R","R","R","OAK","LAA","S",,,1,0,2023,"1.57","0.27","-0.33","3.12",,,669127,1,5,"Bot",,,,,681351,,,1.9272893142906709,-119.26004391851532,0.42809832807927095,14.540257357946116,24.20942873066874,-29.95278528616879,"3.07","1.41",,,,"82.5",2358,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.74",,,,,,,,37,2,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",68,"0","-0.076"
"ST","2023-03-30","82.5","-2.32","5.68","Ohtani, Shohei",665923,660271,,"ball",,,,,14,"Esteury Ruiz flies out to center fielder Mike Trout.","R","R","R","OAK","LAA","B",,,0,0,2023,"1.52","0.25","1.47","2.09",,,669127,1,5,"Bot",,,,,681351,,,5.706163190211096,-119.96008380190223,-2.105334953430284,13.422880125254206,24.865525664120103,-29.545730592114552,"3.07","1.49",,,,"83",2418,"6.8",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.66",,,,,,,,37,1,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",65,"0","0.047"
"FF","2023-03-30","99.4","-2.11","5.78","Ohtani, Shohei",669127,660271,"walk","ball",,,,,14,"Shea Langeliers walks.","R","R","R","OAK","LAA","B",,,3,2,2023,"-0.43","1.33","1.21","1.46",,,,1,5,"Bot",,,,,681351,,,10.211554237280238,-144.17956321142918,-9.61233522880164,-8.330530245317902,33.672346384787566,-11.456497114206911,"3.51","1.49",,,,"100.3",2362,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.55",,,"0.7",1,0,0,,36,8,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0.039","0.234"
"CU","2023-03-30","79","-1.97","6.07","Ohtani, Shohei",669127,660271,,"foul",,,,,8,"Shea Langeliers walks.","R","R","R","OAK","LAA","S",,,3,2,2023,"1.31","-1.28","0.05","1.73",,,,1,5,"Bot",,,,,681351,,,1.9530559925830515,-114.941836095706,-0.14052383461780127,11.047424505263272,24.675533035796786,-43.63852268075115,"3.23","1.48",247,"85.1",19,"79.1",2529,"6.7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.78",,,,,,,,36,7,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",45,"0","0"
"ST","2023-03-30","85.3","-2.57","5.51","Ohtani, Shohei",669127,660271,,"foul",,,,,11,"Shea Langeliers walks.","R","R","R","OAK","LAA","S",,,3,2,2023,"1.8","0.4","-0.19","3.36",,,,1,5,"Bot",,,,,681351,,,1.9775540893047838,-124.09990867848687,0.5423144888972099,17.917188298397456,28.572726922042047,-28.438585295793832,"3.23","1.48",186,"67.4",25,"85.4",2461,"6.7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.81",,,,,,,,36,6,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",71,"0","0"
"FF","2023-03-30","99.5","-1.96","5.76","Ohtani, Shohei",669127,660271,,"ball",,,,,14,"Shea Langeliers walks.","R","R","R","OAK","LAA","B",,,2,2,2023,"-0.24","1.35","1.85","1.62",,,,1,5,"Bot",,,,,681351,,,11.179622013668318,-144.28125707946697,-9.227819428875774,-6.013161810115072,33.802084883676685,-11.200150002249098,"3.42","1.49",,,,"100.7",2260,"7.1",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.35",,,,,,,,36,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0","0.061"
"FS","2023-03-30","89.2","-1.91","6.1","Ohtani, Shohei",669127,660271,,"ball",,,,,11,"Shea Langeliers walks.","R","R","R","OAK","LAA","B",,,1,2,2023,"-0.5","-0.05","-1.21","2.87",,,,1,5,"Bot",,,,,681351,,,2.8298062543218814,-129.9215502625487,-1.829689660647095,-6.259202716408489,27.883202757238337,-32.570785270562325,"3.54","1.61",,,,"90.3",1044,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.54",,,,,,,,36,4,"Split-Finger",0,1,0,1,1,0,0,1,"Standard","Standard",242,"0","0.031"
"ST","2023-03-30","85.7","-2.4","5.61","Ohtani, Shohei",669127,660271,,"foul",,,,,11,"Shea Langeliers walks.","R","R","R","OAK","LAA","S",,,1,1,2023,"0.99","0.5","-1.1","2.78",,,,1,5,"Bot",,,,,681351,,,1.0728471752557265,-124.9515907391823,-1.508784859152601,10.226178029779831,23.184693154538163,-26.84043884442304,"3.23","1.48",234,"88.2",55,"86.8",2474,"6.7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.8",,,,,,,,36,3,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",73,"0","-0.044"
"FF","2023-03-30","97.8","-2.04","5.74","Ohtani, Shohei",669127,660271,,"ball",,,,,14,"Shea Langeliers walks.","R","R","R","OAK","LAA","B",,,0,1,2023,"-0.27","1.3","1.43","1.78",,,,1,5,"Bot",,,,,681351,,,10.10560914968639,-141.92101395454372,-8.304148477989141,-5.833822594482162,30.63035774617043,-12.800086880770582,"3.48","1.55",,,,"99.3",2213,"7.1",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.36",,,,,,,,36,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",210,"0","0.021"
"FF","2023-03-30","97.7","-2.06","5.68","Ohtani, Shohei",669127,660271,,"called_strike",,,,,5,"Shea Langeliers walks.","R","R","R","OAK","LAA","S",,,0,0,2023,"-0.56","1.27","-0.09","2.32",,,,1,5,"Bot",,,,,681351,,,6.676249261233808,-142.02657879051193,-6.534261037816873,-9.076911575882312,31.509781177504454,-13.728743892662362,"3.37","1.58",,,,"99",2107,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.49",,,,,,,,36,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",215,"0","-0.027"
"FF","2023-03-30","95.4","-2.17","5.74","Ohtani, Shohei",607054,660271,"field_out","hit_into_play",,,,,5,"Jace Peterson lines out sharply to right fielder Hunter Renfroe.","R","L","R","OAK","LAA","X",9,"line_drive",2,0,2023,"-0.44","1.49","0.27","1.96",,,,0,5,"Bot",183.3,70.1,,,681351,,,7.487532281213999,-138.6375470668993,-7.73205480363114,-7.40133282477035,31.83902102536958,-11.42260599422394,"3.09","1.45",348,"102.1",20,"96.4",2195,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.5",0.497,0.679,"0",1,0,0,5,35,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",225,"-0.034","-0.34"
"ST","2023-03-30","81.9","-2.24","5.7","Ohtani, Shohei",607054,660271,,"ball",,,,,11,"Jace Peterson lines out sharply to right fielder Hunter Renfroe.","R","L","R","OAK","LAA","B",,,1,0,2023,"1.32","0.45","-0.77","3.57",,,,0,5,"Bot",,,,,681351,,,0.7728514410072949,-119.27440887826542,0.8967485361153736,12.42840983443043,23.953486399256914,-28.31109050637054,"3.2","1.44",,,,"82.3",2243,"6.6",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.86",,,,,,,,35,2,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",74,"0","0.067"
"ST","2023-03-30","82.8","-2.38","5.73","Ohtani, Shohei",607054,660271,,"ball",,,,,11,"Jace Peterson lines out sharply to right fielder Hunter Renfroe.","R","L","R","OAK","LAA","B",,,0,0,2023,"1.48","0.51","-1.55","3.19",,,,0,5,"Bot",,,,,681351,,,-1.0019270430707872,-120.60252372401098,-0.3373901045272877,14.62152802211832,23.262363624083186,-27.312955851808812,"3.28","1.49",,,,"83.5",2324,"6.7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.81",,,,,,,,35,1,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",77,"0","0.039"
"FF","2023-03-30","100.7","-1.94","5.72","Ohtani, Shohei",657656,660271,"strikeout","swinging_strike",,,,,9,"Ramon Laureano strikes out swinging.","R","R","R","OAK","LAA","S",2,,2,2,2023,"-0.43","1.35","0.83","1.75",649557,664913,,2,4,"Bot",,,,,681351,,,8.823089436168901,-146.28194318860818,-9.02090160204411,-8.174051821127387,32.72005452753858,-10.871619482351406,"3.17","1.45",,,,"102.2",2379,"7.1",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.42",,,"0",1,0,0,,30,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",219,"-0.07","-0.455"
"FF","2023-03-30","99.3","-2.26","5.61","Ohtani, Shohei",657656,660271,,"swinging_strike",,,,,5,"Ramon Laureano strikes out swinging.","R","R","R","OAK","LAA","S",,,2,1,2023,"-0.44","1.31","-0.13","2.56",649557,664913,,2,4,"Bot",,,,,681351,,,6.952142560658297,-144.4879152355072,-6.121866101831429,-7.67601141531644,32.45180990433924,-12.553647623139913,"3.17","1.45",,,,"100.8",2166,"7",718769,660271,681351,592273,650859,543685,570482,621493,545361,592669,"53.49",,,,,,,,30,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","-0.198"
